,Datetime,Open,High,Low,Close,Adj Close,Volume,signal
80,2024-01-10 10:30:00,233.0500030517578,234.5399932861328,233.0500030517578,234.3350067138672,234.3350067138672,7145287,1
81,2024-01-10 11:00:00,234.3489990234375,235.07989501953125,232.55670166015625,232.5930938720703,232.5930938720703,7783104,0
82,2024-01-10 11:30:00,232.6100006103516,233.7100067138672,232.41000366210935,233.3350067138672,233.3350067138672,5181485,0
83,2024-01-10 12:00:00,233.3500061035156,233.9900054931641,232.63999938964844,232.6999969482422,232.6999969482422,5087385,0
84,2024-01-10 12:30:00,232.69790649414065,233.3000030517578,232.1999969482422,233.00010681152344,233.00010681152344,5270474,0
85,2024-01-10 13:00:00,233.0,233.63999938964844,232.0200042724609,233.4786071777344,233.4786071777344,5428460,-1
86,2024-01-10 13:30:00,233.47000122070312,234.3699951171875,233.47000122070312,234.1000061035156,234.1000061035156,4521728,0
87,2024-01-10 14:00:00,234.1029052734375,235.16000366210935,234.0200042724609,234.5399932861328,234.5399932861328,5220945,0
88,2024-01-10 14:30:00,234.5249938964844,235.22000122070312,234.0399932861328,235.15359497070312,235.15359497070312,4255091,0
89,2024-01-10 15:00:00,235.1499938964844,235.25,233.5399932861328,233.72999572753903,233.72999572753903,5577606,0
90,2024-01-10 15:30:00,233.75999450683597,234.0399932861328,232.7749938964844,233.88999938964844,233.88999938964844,6976760,0
91,2024-01-11 09:30:00,228.75,230.92999267578125,227.5500030517578,228.07249450683597,228.07249450683597,23854525,0
92,2024-01-11 10:00:00,228.1000061035156,228.1999969482422,226.0399932861328,227.9537048339844,227.9537048339844,13192328,0
93,2024-01-11 10:30:00,227.97000122070312,228.6000061035156,226.4499969482422,227.22999572753903,227.22999572753903,8656202,1
94,2024-01-11 11:00:00,227.2400054931641,227.53370666503903,225.5399932861328,226.0200042724609,226.0200042724609,8239770,0
95,2024-01-11 11:30:00,226.03939819335935,227.3699951171875,225.8500061035156,225.9700927734375,225.9700927734375,5958992,0
96,2024-01-11 12:00:00,226.0,226.8292999267578,225.3699951171875,225.73809814453125,225.73809814453125,5325235,0
97,2024-01-11 12:30:00,225.7400054931641,227.38999938964844,225.7400054931641,226.55999755859372,226.55999755859372,4557417,0
98,2024-01-11 13:00:00,226.5569000244141,227.25999450683597,226.3000030517578,226.6450042724609,226.6450042724609,4714366,0
99,2024-01-11 13:30:00,226.66000366210935,227.9900054931641,226.3101043701172,227.64010620117188,227.64010620117188,4572898,-1
100,2024-01-11 14:00:00,227.64010620117188,227.8999938964844,226.38999938964844,226.9398956298828,226.9398956298828,5085690,0
101,2024-01-11 14:30:00,226.9499969482422,228.6000061035156,226.75999450683597,228.2700042724609,228.2700042724609,4624655,0
102,2024-01-11 15:00:00,228.2899932861328,228.6334991455078,227.4499969482422,228.25799560546875,228.25799560546875,5624134,0
103,2024-01-11 15:30:00,228.25999450683597,228.6499938964844,226.32000732421875,227.3052978515625,227.3052978515625,7656066,0
104,2024-01-12 09:30:00,220.0800018310547,225.33999633789065,219.6000061035156,224.41000366210935,224.41000366210935,25634739,0
105,2024-01-12 10:00:00,224.41000366210935,224.44000244140625,221.32000732421875,221.6199951171875,221.6199951171875,13635719,0
106,2024-01-12 10:30:00,221.59719848632807,222.5457000732422,220.47000122070312,220.9600067138672,220.9600067138672,9876733,0
107,2024-01-12 11:00:00,220.96499633789065,222.1100006103516,220.08999633789065,221.8000946044922,221.8000946044922,8275212,1
108,2024-01-12 11:30:00,221.80999755859372,222.0,217.6699981689453,218.19000244140625,218.19000244140625,12909464,-1
109,2024-01-12 12:00:00,218.1999969482422,218.9199981689453,217.3000030517578,218.6750030517578,218.6750030517578,8717180,0
110,2024-01-12 12:30:00,218.6999053955078,219.58999633789065,218.3600006103516,219.5500030517578,219.5500030517578,6426809,0
111,2024-01-12 13:00:00,219.5500030517578,219.8500061035156,219.1100006103516,219.2749938964844,219.2749938964844,4737320,1
112,2024-01-12 13:30:00,219.27999877929688,219.36990356445312,217.8800048828125,218.57009887695312,218.57009887695312,5642035,0
113,2024-01-12 14:00:00,218.57000732421875,218.98989868164065,217.77999877929688,217.77999877929688,217.77999877929688,5015410,0
114,2024-01-12 14:30:00,217.7899932861328,218.17999267578125,217.1501007080078,217.7400054931641,217.7400054931641,6433545,0
115,2024-01-12 15:00:00,217.74200439453125,218.63999938964844,217.4600067138672,218.52040100097656,218.52040100097656,4825690,0
116,2024-01-12 15:30:00,218.5399932861328,219.3300018310547,218.2100067138672,218.82000732421875,218.82000732421875,7810716,-1
117,2024-01-16 09:30:00,215.1000061035156,218.8500061035156,212.17999267578125,218.69000244140625,218.69000244140625,23252519,0
118,2024-01-16 10:00:00,218.69000244140625,223.4900054931641,218.41000366210935,222.9600067138672,222.9600067138672,19272107,0
119,2024-01-16 10:30:00,222.9600067138672,223.44000244140625,220.92999267578125,221.1013946533203,221.1013946533203,11888161,1
120,2024-01-16 11:00:00,221.1199951171875,221.9900054931641,219.75,221.4261932373047,221.4261932373047,9105654,0
121,2024-01-16 11:30:00,221.4499969482422,222.0,219.2700042724609,219.6100006103516,219.6100006103516,6734313,0
122,2024-01-16 12:00:00,219.61849975585935,219.77999877929688,218.52999877929688,219.02999877929688,219.02999877929688,7452953,-1
123,2024-01-16 12:30:00,219.0500030517578,220.19400024414065,218.91000366210935,220.05999755859372,220.05999755859372,5514242,0
124,2024-01-16 13:00:00,220.07000732421875,221.3000030517578,219.97999572753903,221.2017059326172,221.2017059326172,4477823,0
125,2024-01-16 13:30:00,221.22999572753903,221.3300018310547,219.9199981689453,220.28500366210935,220.28500366210935,4273594,0
126,2024-01-16 14:00:00,220.2899932861328,220.8000030517578,219.5500030517578,220.05999755859372,220.05999755859372,4752255,0
127,2024-01-16 14:30:00,220.07000732421875,220.57000732421875,219.3500061035156,220.45030212402344,220.45030212402344,4640011,0
128,2024-01-16 15:00:00,220.44000244140625,220.68829345703125,219.52999877929688,219.6195068359375,219.6195068359375,4362369,0
129,2024-01-16 15:30:00,219.6300048828125,220.1000061035156,219.22000122070312,219.9987030029297,219.9987030029297,6255499,0
130,2024-01-17 09:30:00,214.8600006103516,215.55999755859372,212.34500122070312,214.2100067138672,214.2100067138672,21521027,1
131,2024-01-17 10:00:00,214.21499633789065,215.389892578125,212.6000061035156,213.19000244140625,213.19000244140625,12007369,0
132,2024-01-17 10:30:00,213.19000244140625,214.0,212.3999938964844,213.94500732421875,213.94500732421875,9365063,-1
133,2024-01-17 11:00:00,213.92999267578125,214.6300048828125,213.0,213.33999633789065,213.33999633789065,6946698,0
134,2024-01-17 11:30:00,213.33999633789065,214.44000244140625,212.50999450683597,214.02999877929688,214.02999877929688,7147177,0
135,2024-01-17 12:00:00,214.0500030517578,214.19000244140625,213.231201171875,214.0850067138672,214.0850067138672,5443735,1
136,2024-01-17 12:30:00,214.1000061035156,214.1100006103516,212.9600067138672,213.88499450683597,213.88499450683597,4812311,0
137,2024-01-17 13:00:00,213.8800048828125,214.25,212.41009521484372,212.8000946044922,212.8000946044922,5566365,0
138,2024-01-17 13:30:00,212.7899932861328,212.94000244140625,212.00999450683597,212.58470153808597,212.58470153808597,5676731,0
139,2024-01-17 14:00:00,212.5749969482422,213.91000366210935,212.2100067138672,213.88999938964844,213.88999938964844,4722001,0
140,2024-01-17 14:30:00,213.8699951171875,214.8999938964844,213.7100067138672,214.58999633789065,214.58999633789065,5032092,-1
141,2024-01-17 15:00:00,214.57130432128903,215.17999267578125,213.9199981689453,214.125,214.125,4817883,0
142,2024-01-17 15:30:00,214.13999938964844,215.6699981689453,214.07000732421875,215.5399932861328,215.5399932861328,7007435,0
143,2024-01-18 09:30:00,216.8800048828125,217.4499969482422,213.66000366210935,216.00999450683597,216.00999450683597,18321602,0
144,2024-01-18 10:00:00,216.00999450683597,216.17999267578125,213.55999755859372,214.3000030517578,214.3000030517578,9315519,0
145,2024-01-18 10:30:00,214.3999938964844,214.5299072265625,211.30999755859372,211.4900054931641,211.4900054931641,12049236,0
146,2024-01-18 11:00:00,211.48410034179688,212.2100067138672,210.5,211.97999572753903,211.97999572753903,9798123,0
147,2024-01-18 11:30:00,211.9900054931641,212.69000244140625,211.3600006103516,211.94500732421875,211.94500732421875,6209924,1
148,2024-01-18 12:00:00,211.9600067138672,212.0126953125,209.50999450683597,210.63999938964844,210.63999938964844,8299896,0
149,2024-01-18 12:30:00,210.65359497070312,210.92999267578125,209.3500061035156,210.1300048828125,210.1300048828125,5267229,0
150,2024-01-18 13:00:00,210.1300048828125,210.22000122070312,208.7400054931641,209.27999877929688,209.27999877929688,6242490,0
151,2024-01-18 13:30:00,209.25999450683597,210.3300018310547,209.22000122070312,209.63009643554688,209.63009643554688,4165547,0
152,2024-01-18 14:00:00,209.6300048828125,211.69000244140625,209.6300048828125,211.57000732421875,211.57000732421875,5541157,-1
153,2024-01-18 14:30:00,211.58999633789065,211.83990478515625,210.16000366210935,211.0243988037109,211.0243988037109,6152879,0
154,2024-01-18 15:00:00,211.05999755859372,211.94000244140625,210.58999633789065,211.6000061035156,211.6000061035156,4997449,0
155,2024-01-18 15:30:00,211.6100006103516,212.0,210.8300018310547,211.8000030517578,211.8000030517578,6820931,0
156,2024-01-19 09:30:00,209.9900054931641,213.19000244140625,209.1199951171875,211.8500061035156,211.8500061035156,18143998,0
157,2024-01-19 10:00:00,211.8500061035156,212.0800018310547,208.8999938964844,210.0200042724609,210.0200042724609,11245489,1
158,2024-01-19 10:30:00,210.00010681152344,210.6300048828125,208.32000732421875,209.3798065185547,209.3798065185547,10176381,0
159,2024-01-19 11:00:00,209.3800048828125,209.94000244140625,208.19000244140625,209.35060119628903,209.35060119628903,7777320,0
160,2024-01-19 11:30:00,209.33999633789065,209.4499969482422,207.55999755859372,208.62750244140625,208.62750244140625,7498395,0
161,2024-01-19 12:00:00,208.6300048828125,209.4781036376953,208.3300018310547,209.2998962402344,209.2998962402344,5122699,0
162,2024-01-19 12:30:00,209.3000030517578,210.1199951171875,208.81539916992188,209.42999267578125,209.42999267578125,5442252,0
163,2024-01-19 13:00:00,209.41000366210935,210.72999572753903,209.1304931640625,210.66000366210935,210.66000366210935,4806152,0
164,2024-01-19 13:30:00,210.6699981689453,211.07000732421875,210.22999572753903,210.95150756835935,210.95150756835935,4444392,0
165,2024-01-19 14:00:00,210.97000122070312,211.97999572753903,210.82000732421875,211.5800018310547,211.5800018310547,4988871,0
166,2024-01-19 14:30:00,211.57049560546875,212.30999755859372,210.72999572753903,211.94000244140625,211.94000244140625,5118387,-1
167,2024-01-19 15:00:00,211.9600067138672,212.82000732421875,210.6907958984375,211.60009765625,211.60009765625,7255064,0
168,2024-01-19 15:30:00,211.6199951171875,212.25999450683597,210.82000732421875,212.1699981689453,212.1699981689453,6739589,0
169,2024-01-22 09:30:00,212.25999450683597,217.00999450683597,210.1100006103516,216.94749450683597,216.94749450683597,20834410,0
170,2024-01-22 10:00:00,216.98910522460935,217.8000030517578,212.55999755859372,212.71429443359372,212.71429443359372,14446368,0
171,2024-01-22 10:30:00,212.7100067138672,212.7393951416016,208.85009765625,210.0399932861328,210.0399932861328,13439206,0
172,2024-01-22 11:00:00,210.0449981689453,210.97000122070312,208.75,209.2001037597656,209.2001037597656,9847509,0
173,2024-01-22 11:30:00,209.2324981689453,210.52999877929688,208.58999633789065,210.22000122070312,210.22000122070312,6538067,0
174,2024-01-22 12:00:00,210.22999572753903,210.273193359375,208.9499969482422,210.1450042724609,210.1450042724609,5279689,0
175,2024-01-22 12:30:00,210.1757049560547,210.3999938964844,208.9900054931641,209.3300018310547,209.3300018310547,4410911,1
176,2024-01-22 13:00:00,209.33030700683597,209.35989379882807,207.6199951171875,207.8000030517578,207.8000030517578,6792154,0
177,2024-01-22 13:30:00,207.80650329589844,209.16000366210935,207.6100006103516,208.97000122070312,208.97000122070312,5725692,0
178,2024-01-22 14:00:00,208.97000122070312,209.19949340820312,206.2700042724609,206.93499755859372,206.93499755859372,7391509,0
179,2024-01-22 14:30:00,206.92999267578125,207.82000732421875,206.58999633789065,207.20989990234372,207.20989990234372,5386151,0
180,2024-01-22 15:00:00,207.2100067138672,209.66000366210935,206.8300018310547,209.41470336914065,209.41470336914065,6254301,-1
181,2024-01-22 15:30:00,209.4333038330078,209.5800018310547,208.6100006103516,208.75,208.75,7417726,0
182,2024-01-23 09:30:00,212.6999053955078,215.6499938964844,211.16000366210935,212.3950042724609,212.3950042724609,23578987,0
183,2024-01-23 10:00:00,212.38999938964844,213.3999938964844,210.58099365234372,211.25819396972656,211.25819396972656,12540316,0
184,2024-01-23 10:30:00,211.25999450683597,211.44000244140625,210.00999450683597,211.03500366210935,211.03500366210935,9311336,0
185,2024-01-23 11:00:00,211.0500030517578,211.8500061035156,209.44009399414065,209.7350006103516,209.7350006103516,8445545,0
186,2024-01-23 11:30:00,209.7350006103516,210.16000366210935,209.00999450683597,209.93499755859372,209.93499755859372,6530302,0
187,2024-01-23 12:00:00,209.93499755859372,210.17999267578125,208.4600067138672,208.77999877929688,208.77999877929688,5472342,0
188,2024-01-23 12:30:00,208.75999450683597,209.6000061035156,208.3800048828125,209.2899932861328,209.2899932861328,5547994,1
189,2024-01-23 13:00:00,209.3000030517578,209.57000732421875,208.25999450683597,208.32000732421875,208.32000732421875,4416324,0
190,2024-01-23 13:30:00,208.3300018310547,208.66000366210935,207.7516021728516,208.59039306640625,208.59039306640625,6304337,0
191,2024-01-23 14:00:00,208.59800720214844,209.28990173339844,208.3999938964844,208.6750030517578,208.6750030517578,5027189,0
192,2024-01-23 14:30:00,208.6750030517578,208.9499053955078,208.33999633789065,208.6999969482422,208.6999969482422,3819536,0
193,2024-01-23 15:00:00,208.7100067138672,209.6699981689453,208.69000244140625,209.1499938964844,209.1499938964844,5007245,0
194,2024-01-23 15:30:00,209.15499877929688,209.23989868164065,208.27999877929688,209.1300048828125,209.1300048828125,6464794,0
195,2024-01-24 09:30:00,211.8800048828125,212.72999572753903,208.55999755859372,209.1499938964844,209.1499938964844,19139923,0
196,2024-01-24 10:00:00,209.1127014160156,211.3000030517578,208.8500061035156,210.02999877929688,210.02999877929688,10977982,-1
197,2024-01-24 10:30:00,210.1000061035156,212.47999572753903,209.97999572753903,211.90989685058597,211.90989685058597,9040086,0
198,2024-01-24 11:00:00,211.9149932861328,212.1699981689453,210.22000122070312,211.0500030517578,211.0500030517578,7242750,0
199,2024-01-24 11:30:00,211.05999755859372,211.50999450683597,210.0,211.3950042724609,211.3950042724609,6105150,0
200,2024-01-24 12:00:00,211.3800048828125,211.72999572753903,210.5800018310547,211.7075042724609,211.7075042724609,5327790,0
201,2024-01-24 12:30:00,211.72000122070312,211.81900024414065,210.8999938964844,210.9900054931641,210.9900054931641,4512110,0
202,2024-01-24 13:00:00,210.9600067138672,211.1000061035156,210.00999450683597,210.83999633789065,210.83999633789065,5808521,0
203,2024-01-24 13:30:00,210.87989807128903,211.07000732421875,208.92999267578125,209.36720275878903,209.36720275878903,6466770,-1
204,2024-01-24 14:00:00,209.3600006103516,209.8600006103516,208.1199951171875,208.4499969482422,208.4499969482422,6446221,0
205,2024-01-24 14:30:00,208.4326934814453,209.3999938964844,208.2700042724609,208.6649932861328,208.6649932861328,5394283,0
206,2024-01-24 15:00:00,208.66000366210935,209.3800048828125,206.91000366210935,207.1100006103516,207.1100006103516,8071545,0
207,2024-01-24 15:30:00,207.1300048828125,208.32000732421875,206.7700042724609,207.75999450683597,207.75999450683597,9367148,0
208,2024-01-25 09:30:00,189.5,193.0,186.4900054931641,189.389892578125,189.389892578125,48416687,0
209,2024-01-25 10:00:00,189.38999938964844,190.5800018310547,186.0,187.13999938964844,187.13999938964844,22580382,0
210,2024-01-25 10:30:00,187.125,187.38999938964844,185.0200042724609,185.05990600585935,185.05990600585935,14609176,0
211,2024-01-25 11:00:00,185.0449981689453,186.5800018310547,185.0,186.3699951171875,186.3699951171875,11828567,0
212,2024-01-25 11:30:00,186.3699951171875,186.42999267578125,184.17999267578125,184.2543029785156,184.2543029785156,10380978,0
213,2024-01-25 12:00:00,184.21090698242188,184.3800048828125,180.8600006103516,180.92999267578125,180.92999267578125,15682696,1
214,2024-01-25 12:30:00,180.92999267578125,181.8000030517578,180.05999755859375,181.6300048828125,181.6300048828125,13815173,0
215,2024-01-25 13:00:00,181.63999938964844,182.0800018310547,180.7700042724609,181.94000244140625,181.94000244140625,9704341,0
216,2024-01-25 13:30:00,181.9199981689453,182.67999267578125,180.7400054931641,180.80999755859372,180.80999755859372,9068933,0
217,2024-01-25 14:00:00,180.82000732421875,181.7899932861328,180.2100067138672,181.5850067138672,181.5850067138672,8303736,0
218,2024-01-25 14:30:00,181.6000061035156,183.0,181.1999969482422,182.9499969482422,182.9499969482422,8168369,0
219,2024-01-25 15:00:00,182.94000244140625,183.4900054931641,181.80149841308597,182.25079345703125,182.25079345703125,8838582,0
220,2024-01-25 15:30:00,182.2700042724609,183.19000244140625,182.22000122070312,182.55999755859372,182.55999755859372,11003488,-1
221,2024-01-26 09:30:00,185.5,186.77999877929688,183.5500030517578,185.1284027099609,185.1284027099609,25556289,0
222,2024-01-26 10:00:00,185.1100006103516,185.7700042724609,182.5003967285156,183.83999633789065,183.83999633789065,13562146,0
223,2024-01-26 10:30:00,183.85110473632807,185.4600067138672,183.7700958251953,185.24169921875,185.24169921875,9278588,0
224,2024-01-26 11:00:00,185.23570251464844,185.66000366210935,183.52999877929688,184.0379943847656,184.0379943847656,7629222,0
225,2024-01-26 11:30:00,184.0500030517578,185.17999267578125,183.91000366210935,184.6009979248047,184.6009979248047,6143823,0
226,2024-01-26 12:00:00,184.64100646972656,184.9600067138672,183.8600006103516,184.10499572753903,184.10499572753903,4728598,0
227,2024-01-26 12:30:00,184.1031951904297,184.22000122070312,183.3800048828125,183.75100708007807,183.75100708007807,5155441,1
228,2024-01-26 13:00:00,183.7559967041016,183.7559967041016,182.6999969482422,183.47999572753903,183.47999572753903,5645567,0
229,2024-01-26 13:30:00,183.49009704589844,183.6300048828125,182.2910003662109,182.64439392089844,182.64439392089844,5029161,0
230,2024-01-26 14:00:00,182.65499877929688,182.66000366210935,182.1000061035156,182.2801055908203,182.2801055908203,3917711,0
