Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-05 09:30:00,236.86000061035156,238.58999633789062,234.9001007080078,237.85809326171875,237.85809326171875,19813210
2024-01-05 10:00:00,237.91000366210938,239.67999267578125,237.85499572753906,239.1967010498047,239.1967010498047,10439721
2024-01-05 10:30:00,239.1750030517578,240.11959838867188,239.02999877929688,239.2050018310547,239.2050018310547,7048720
2024-01-05 11:00:00,239.22500610351562,239.72000122070312,238.1999969482422,238.44500732421875,238.44500732421875,6722383
2024-01-05 11:30:00,238.4698944091797,238.84970092773438,237.6300048828125,238.21499633789062,238.21499633789062,5050765
2024-01-05 12:00:00,238.2299041748047,238.29989624023438,236.3300018310547,236.61000061035156,236.61000061035156,6203462
2024-01-05 12:30:00,236.60009765625,238.08999633789062,236.25999450683594,237.65989685058594,237.65989685058594,5055807
2024-01-05 13:00:00,237.63909912109375,237.82000732421875,236.80999755859375,237.81419372558594,237.81419372558594,4581075
2024-01-05 13:30:00,237.8123016357422,239.14999389648438,237.7823944091797,238.69000244140625,238.69000244140625,4994693
2024-01-05 14:00:00,238.69000244140625,239.3800048828125,238.17999267578125,238.2899932861328,238.2899932861328,4682002
2024-01-05 14:30:00,238.3000030517578,238.49000549316406,236.89999389648438,237.0850067138672,237.0850067138672,4920100
2024-01-05 15:00:00,237.10000610351562,237.58999633789062,236.6999969482422,236.9600067138672,236.9600067138672,4541468
2024-01-05 15:30:00,236.9499969482422,237.83999633789062,236.7899932861328,237.43099975585938,237.43099975585938,5783967
2024-01-08 09:30:00,236.13999938964844,239.1999969482422,235.3000030517578,238.5457000732422,238.5457000732422,15746391
2024-01-08 10:00:00,238.50999450683594,238.6199951171875,235.97000122070312,236.9499969482422,236.9499969482422,9992522
2024-01-08 10:30:00,236.97000122070312,237.4199981689453,236.0500946044922,236.60130310058594,236.60130310058594,6902633
2024-01-08 11:00:00,236.45899963378906,238.4499969482422,236.42999267578125,238.27499389648438,238.27499389648438,6740053
2024-01-08 11:30:00,238.26010131835938,238.89999389648438,237.68499755859375,238.4510955810547,238.4510955810547,4863860
2024-01-08 12:00:00,238.44000244140625,240.0,238.41000366210938,239.20950317382812,239.20950317382812,5918193
2024-01-08 12:30:00,239.2050018310547,239.66940307617188,238.74000549316406,239.5,239.5,4428962
2024-01-08 13:00:00,239.4949951171875,239.8699951171875,238.83299255371094,238.92999267578125,238.92999267578125,4029055
2024-01-08 13:30:00,238.93850708007812,240.05999755859375,238.6699981689453,239.99009704589844,239.99009704589844,4548765
2024-01-08 14:00:00,240.0,240.24989318847656,239.27000427246094,239.79989624023438,239.79989624023438,4546442
2024-01-08 14:30:00,239.79200744628906,240.85000610351562,239.6699981689453,240.7100067138672,240.7100067138672,4177959
2024-01-08 15:00:00,240.69000244140625,241.16000366210938,240.2100067138672,240.73800659179688,240.73800659179688,4426375
2024-01-08 15:30:00,240.77000427246094,241.25,240.30059814453125,240.3800048828125,240.3800048828125,5631978
2024-01-09 09:30:00,238.11000061035156,238.964599609375,234.6199951171875,235.664794921875,235.664794921875,16980765
2024-01-09 10:00:00,235.66000366210938,235.99490356445312,232.0399932861328,232.3249969482422,232.3249969482422,14363516
2024-01-09 10:30:00,232.31640625,234.11000061035156,232.1999969482422,233.44000244140625,233.44000244140625,8688146
2024-01-09 11:00:00,233.42999267578125,235.2899932861328,233.4199981689453,234.29519653320312,234.29519653320312,7549218
2024-01-09 11:30:00,234.3000030517578,235.35000610351562,233.64999389648438,235.13499450683594,235.13499450683594,6943121
2024-01-09 12:00:00,235.14999389648438,235.5800018310547,234.52000427246094,234.9199981689453,234.9199981689453,5134989
2024-01-09 12:30:00,234.9499969482422,235.0800018310547,233.82000732421875,234.68629455566406,234.68629455566406,4318893
2024-01-09 13:00:00,234.68499755859375,235.42999267578125,234.11000061035156,234.15460205078125,234.15460205078125,4773133
2024-01-09 13:30:00,234.1750030517578,234.75,233.30999755859375,234.639892578125,234.639892578125,5282451
2024-01-09 14:00:00,234.61000061035156,235.13999938964844,233.6501007080078,233.8988037109375,233.8988037109375,4641521
2024-01-09 14:30:00,233.89999389648438,234.54989624023438,233.88009643554688,234.1699981689453,234.1699981689453,3766125
2024-01-09 15:00:00,234.17999267578125,235.00999450683594,234.07000732421875,234.81410217285156,234.81410217285156,4675822
2024-01-09 15:30:00,234.82000732421875,235.14999389648438,233.77999877929688,234.87969970703125,234.87969970703125,6739054
2024-01-10 09:30:00,235.10000610351562,235.5,231.2899932861328,232.60679626464844,232.60679626464844,16347900
2024-01-10 10:00:00,232.5800018310547,233.33999633789062,231.39149475097656,233.02999877929688,233.02999877929688,10133526
2024-01-10 10:30:00,233.0500030517578,234.5399932861328,233.0500030517578,234.3350067138672,234.3350067138672,7145287
2024-01-10 11:00:00,234.3489990234375,235.07989501953125,232.55670166015625,232.5930938720703,232.5930938720703,7783104
2024-01-10 11:30:00,232.61000061035156,233.7100067138672,232.41000366210938,233.3350067138672,233.3350067138672,5181485
2024-01-10 12:00:00,233.35000610351562,233.99000549316406,232.63999938964844,232.6999969482422,232.6999969482422,5087385
2024-01-10 12:30:00,232.69790649414062,233.3000030517578,232.1999969482422,233.00010681152344,233.00010681152344,5270474
2024-01-10 13:00:00,233.0,233.63999938964844,232.02000427246094,233.47860717773438,233.47860717773438,5428460
2024-01-10 13:30:00,233.47000122070312,234.3699951171875,233.47000122070312,234.10000610351562,234.10000610351562,4521728
2024-01-10 14:00:00,234.1029052734375,235.16000366210938,234.02000427246094,234.5399932861328,234.5399932861328,5220945
2024-01-10 14:30:00,234.52499389648438,235.22000122070312,234.0399932861328,235.15359497070312,235.15359497070312,4255091
2024-01-10 15:00:00,235.14999389648438,235.25,233.5399932861328,233.72999572753906,233.72999572753906,5577606
2024-01-10 15:30:00,233.75999450683594,234.0399932861328,232.77499389648438,233.88999938964844,233.88999938964844,6976760
2024-01-11 09:30:00,228.75,230.92999267578125,227.5500030517578,228.07249450683594,228.07249450683594,23854525
2024-01-11 10:00:00,228.10000610351562,228.1999969482422,226.0399932861328,227.95370483398438,227.95370483398438,13192328
2024-01-11 10:30:00,227.97000122070312,228.60000610351562,226.4499969482422,227.22999572753906,227.22999572753906,8656202
2024-01-11 11:00:00,227.24000549316406,227.53370666503906,225.5399932861328,226.02000427246094,226.02000427246094,8239770
2024-01-11 11:30:00,226.03939819335938,227.3699951171875,225.85000610351562,225.9700927734375,225.9700927734375,5958992
2024-01-11 12:00:00,226.0,226.8292999267578,225.3699951171875,225.73809814453125,225.73809814453125,5325235
2024-01-11 12:30:00,225.74000549316406,227.38999938964844,225.74000549316406,226.55999755859375,226.55999755859375,4557417
2024-01-11 13:00:00,226.55690002441406,227.25999450683594,226.3000030517578,226.64500427246094,226.64500427246094,4714366
2024-01-11 13:30:00,226.66000366210938,227.99000549316406,226.3101043701172,227.64010620117188,227.64010620117188,4572898
2024-01-11 14:00:00,227.64010620117188,227.89999389648438,226.38999938964844,226.9398956298828,226.9398956298828,5085690
2024-01-11 14:30:00,226.9499969482422,228.60000610351562,226.75999450683594,228.27000427246094,228.27000427246094,4624655
2024-01-11 15:00:00,228.2899932861328,228.6334991455078,227.4499969482422,228.25799560546875,228.25799560546875,5624134
2024-01-11 15:30:00,228.25999450683594,228.64999389648438,226.32000732421875,227.3052978515625,227.3052978515625,7656066
2024-01-12 09:30:00,220.0800018310547,225.33999633789062,219.60000610351562,224.41000366210938,224.41000366210938,25634739
2024-01-12 10:00:00,224.41000366210938,224.44000244140625,221.32000732421875,221.6199951171875,221.6199951171875,13635719
2024-01-12 10:30:00,221.59719848632812,222.5457000732422,220.47000122070312,220.9600067138672,220.9600067138672,9876733
2024-01-12 11:00:00,220.96499633789062,222.11000061035156,220.08999633789062,221.8000946044922,221.8000946044922,8275212
2024-01-12 11:30:00,221.80999755859375,222.0,217.6699981689453,218.19000244140625,218.19000244140625,12909464
2024-01-12 12:00:00,218.1999969482422,218.9199981689453,217.3000030517578,218.6750030517578,218.6750030517578,8717180
2024-01-12 12:30:00,218.6999053955078,219.58999633789062,218.36000061035156,219.5500030517578,219.5500030517578,6426809
2024-01-12 13:00:00,219.5500030517578,219.85000610351562,219.11000061035156,219.27499389648438,219.27499389648438,4737320
2024-01-12 13:30:00,219.27999877929688,219.36990356445312,217.8800048828125,218.57009887695312,218.57009887695312,5642035
2024-01-12 14:00:00,218.57000732421875,218.98989868164062,217.77999877929688,217.77999877929688,217.77999877929688,5015410
2024-01-12 14:30:00,217.7899932861328,218.17999267578125,217.1501007080078,217.74000549316406,217.74000549316406,6433545
2024-01-12 15:00:00,217.74200439453125,218.63999938964844,217.4600067138672,218.52040100097656,218.52040100097656,4825690
2024-01-12 15:30:00,218.5399932861328,219.3300018310547,218.2100067138672,218.82000732421875,218.82000732421875,7810716
2024-01-16 09:30:00,215.10000610351562,218.85000610351562,212.17999267578125,218.69000244140625,218.69000244140625,23252519
2024-01-16 10:00:00,218.69000244140625,223.49000549316406,218.41000366210938,222.9600067138672,222.9600067138672,19272107
2024-01-16 10:30:00,222.9600067138672,223.44000244140625,220.92999267578125,221.1013946533203,221.1013946533203,11888161
2024-01-16 11:00:00,221.1199951171875,221.99000549316406,219.75,221.4261932373047,221.4261932373047,9105654
2024-01-16 11:30:00,221.4499969482422,222.0,219.27000427246094,219.61000061035156,219.61000061035156,6734313
2024-01-16 12:00:00,219.61849975585938,219.77999877929688,218.52999877929688,219.02999877929688,219.02999877929688,7452953
2024-01-16 12:30:00,219.0500030517578,220.19400024414062,218.91000366210938,220.05999755859375,220.05999755859375,5514242
2024-01-16 13:00:00,220.07000732421875,221.3000030517578,219.97999572753906,221.2017059326172,221.2017059326172,4477823
2024-01-16 13:30:00,221.22999572753906,221.3300018310547,219.9199981689453,220.28500366210938,220.28500366210938,4273594
2024-01-16 14:00:00,220.2899932861328,220.8000030517578,219.5500030517578,220.05999755859375,220.05999755859375,4752255
2024-01-16 14:30:00,220.07000732421875,220.57000732421875,219.35000610351562,220.45030212402344,220.45030212402344,4640011
2024-01-16 15:00:00,220.44000244140625,220.68829345703125,219.52999877929688,219.6195068359375,219.6195068359375,4362369
2024-01-16 15:30:00,219.6300048828125,220.10000610351562,219.22000122070312,219.9987030029297,219.9987030029297,6255499
2024-01-17 09:30:00,214.86000061035156,215.55999755859375,212.34500122070312,214.2100067138672,214.2100067138672,21521027
2024-01-17 10:00:00,214.21499633789062,215.389892578125,212.60000610351562,213.19000244140625,213.19000244140625,12007369
2024-01-17 10:30:00,213.19000244140625,214.0,212.39999389648438,213.94500732421875,213.94500732421875,9365063
2024-01-17 11:00:00,213.92999267578125,214.6300048828125,213.0,213.33999633789062,213.33999633789062,6946698
2024-01-17 11:30:00,213.33999633789062,214.44000244140625,212.50999450683594,214.02999877929688,214.02999877929688,7147177
2024-01-17 12:00:00,214.0500030517578,214.19000244140625,213.231201171875,214.0850067138672,214.0850067138672,5443735
2024-01-17 12:30:00,214.10000610351562,214.11000061035156,212.9600067138672,213.88499450683594,213.88499450683594,4812311
2024-01-17 13:00:00,213.8800048828125,214.25,212.41009521484375,212.8000946044922,212.8000946044922,5566365
2024-01-17 13:30:00,212.7899932861328,212.94000244140625,212.00999450683594,212.58470153808594,212.58470153808594,5676731
2024-01-17 14:00:00,212.5749969482422,213.91000366210938,212.2100067138672,213.88999938964844,213.88999938964844,4722001
2024-01-17 14:30:00,213.8699951171875,214.89999389648438,213.7100067138672,214.58999633789062,214.58999633789062,5032092
2024-01-17 15:00:00,214.57130432128906,215.17999267578125,213.9199981689453,214.125,214.125,4817883
2024-01-17 15:30:00,214.13999938964844,215.6699981689453,214.07000732421875,215.5399932861328,215.5399932861328,7007435
2024-01-18 09:30:00,216.8800048828125,217.4499969482422,213.66000366210938,216.00999450683594,216.00999450683594,18321602
2024-01-18 10:00:00,216.00999450683594,216.17999267578125,213.55999755859375,214.3000030517578,214.3000030517578,9315519
2024-01-18 10:30:00,214.39999389648438,214.5299072265625,211.30999755859375,211.49000549316406,211.49000549316406,12049236
2024-01-18 11:00:00,211.48410034179688,212.2100067138672,210.5,211.97999572753906,211.97999572753906,9798123
2024-01-18 11:30:00,211.99000549316406,212.69000244140625,211.36000061035156,211.94500732421875,211.94500732421875,6209924
2024-01-18 12:00:00,211.9600067138672,212.0126953125,209.50999450683594,210.63999938964844,210.63999938964844,8299896
2024-01-18 12:30:00,210.65359497070312,210.92999267578125,209.35000610351562,210.1300048828125,210.1300048828125,5267229
2024-01-18 13:00:00,210.1300048828125,210.22000122070312,208.74000549316406,209.27999877929688,209.27999877929688,6242490
2024-01-18 13:30:00,209.25999450683594,210.3300018310547,209.22000122070312,209.63009643554688,209.63009643554688,4165547
2024-01-18 14:00:00,209.6300048828125,211.69000244140625,209.6300048828125,211.57000732421875,211.57000732421875,5541157
2024-01-18 14:30:00,211.58999633789062,211.83990478515625,210.16000366210938,211.02439880371094,211.02439880371094,6152879
2024-01-18 15:00:00,211.05999755859375,211.94000244140625,210.58999633789062,211.60000610351562,211.60000610351562,4997449
2024-01-18 15:30:00,211.61000061035156,212.0,210.8300018310547,211.8000030517578,211.8000030517578,6820931
2024-01-19 09:30:00,209.99000549316406,213.19000244140625,209.1199951171875,211.85000610351562,211.85000610351562,18143998
2024-01-19 10:00:00,211.85000610351562,212.0800018310547,208.89999389648438,210.02000427246094,210.02000427246094,11245489
2024-01-19 10:30:00,210.00010681152344,210.6300048828125,208.32000732421875,209.3798065185547,209.3798065185547,10176381
2024-01-19 11:00:00,209.3800048828125,209.94000244140625,208.19000244140625,209.35060119628906,209.35060119628906,7777320
2024-01-19 11:30:00,209.33999633789062,209.4499969482422,207.55999755859375,208.62750244140625,208.62750244140625,7498395
2024-01-19 12:00:00,208.6300048828125,209.4781036376953,208.3300018310547,209.29989624023438,209.29989624023438,5122699
2024-01-19 12:30:00,209.3000030517578,210.1199951171875,208.81539916992188,209.42999267578125,209.42999267578125,5442252
2024-01-19 13:00:00,209.41000366210938,210.72999572753906,209.1304931640625,210.66000366210938,210.66000366210938,4806152
2024-01-19 13:30:00,210.6699981689453,211.07000732421875,210.22999572753906,210.95150756835938,210.95150756835938,4444392
2024-01-19 14:00:00,210.97000122070312,211.97999572753906,210.82000732421875,211.5800018310547,211.5800018310547,4988871
2024-01-19 14:30:00,211.57049560546875,212.30999755859375,210.72999572753906,211.94000244140625,211.94000244140625,5118387
2024-01-19 15:00:00,211.9600067138672,212.82000732421875,210.6907958984375,211.60009765625,211.60009765625,7255064
2024-01-19 15:30:00,211.6199951171875,212.25999450683594,210.82000732421875,212.1699981689453,212.1699981689453,6739589
2024-01-22 09:30:00,212.25999450683594,217.00999450683594,210.11000061035156,216.94749450683594,216.94749450683594,20834410
2024-01-22 10:00:00,216.98910522460938,217.8000030517578,212.55999755859375,212.71429443359375,212.71429443359375,14446368
2024-01-22 10:30:00,212.7100067138672,212.73939514160156,208.85009765625,210.0399932861328,210.0399932861328,13439206
2024-01-22 11:00:00,210.0449981689453,210.97000122070312,208.75,209.20010375976562,209.20010375976562,9847509
2024-01-22 11:30:00,209.2324981689453,210.52999877929688,208.58999633789062,210.22000122070312,210.22000122070312,6538067
2024-01-22 12:00:00,210.22999572753906,210.273193359375,208.9499969482422,210.14500427246094,210.14500427246094,5279689
2024-01-22 12:30:00,210.1757049560547,210.39999389648438,208.99000549316406,209.3300018310547,209.3300018310547,4410911
2024-01-22 13:00:00,209.33030700683594,209.35989379882812,207.6199951171875,207.8000030517578,207.8000030517578,6792154
2024-01-22 13:30:00,207.80650329589844,209.16000366210938,207.61000061035156,208.97000122070312,208.97000122070312,5725692
2024-01-22 14:00:00,208.97000122070312,209.19949340820312,206.27000427246094,206.93499755859375,206.93499755859375,7391509
2024-01-22 14:30:00,206.92999267578125,207.82000732421875,206.58999633789062,207.20989990234375,207.20989990234375,5386151
2024-01-22 15:00:00,207.2100067138672,209.66000366210938,206.8300018310547,209.41470336914062,209.41470336914062,6254301
2024-01-22 15:30:00,209.4333038330078,209.5800018310547,208.61000061035156,208.75,208.75,7417726
2024-01-23 09:30:00,212.6999053955078,215.64999389648438,211.16000366210938,212.39500427246094,212.39500427246094,23578987
2024-01-23 10:00:00,212.38999938964844,213.39999389648438,210.58099365234375,211.25819396972656,211.25819396972656,12540316
2024-01-23 10:30:00,211.25999450683594,211.44000244140625,210.00999450683594,211.03500366210938,211.03500366210938,9311336
2024-01-23 11:00:00,211.0500030517578,211.85000610351562,209.44009399414062,209.73500061035156,209.73500061035156,8445545
2024-01-23 11:30:00,209.73500061035156,210.16000366210938,209.00999450683594,209.93499755859375,209.93499755859375,6530302
2024-01-23 12:00:00,209.93499755859375,210.17999267578125,208.4600067138672,208.77999877929688,208.77999877929688,5472342
2024-01-23 12:30:00,208.75999450683594,209.60000610351562,208.3800048828125,209.2899932861328,209.2899932861328,5547994
2024-01-23 13:00:00,209.3000030517578,209.57000732421875,208.25999450683594,208.32000732421875,208.32000732421875,4416324
2024-01-23 13:30:00,208.3300018310547,208.66000366210938,207.75160217285156,208.59039306640625,208.59039306640625,6304337
2024-01-23 14:00:00,208.59800720214844,209.28990173339844,208.39999389648438,208.6750030517578,208.6750030517578,5027189
2024-01-23 14:30:00,208.6750030517578,208.9499053955078,208.33999633789062,208.6999969482422,208.6999969482422,3819536
2024-01-23 15:00:00,208.7100067138672,209.6699981689453,208.69000244140625,209.14999389648438,209.14999389648438,5007245
2024-01-23 15:30:00,209.15499877929688,209.23989868164062,208.27999877929688,209.1300048828125,209.1300048828125,6464794
2024-01-24 09:30:00,211.8800048828125,212.72999572753906,208.55999755859375,209.14999389648438,209.14999389648438,19139923
2024-01-24 10:00:00,209.11270141601562,211.3000030517578,208.85000610351562,210.02999877929688,210.02999877929688,10977982
2024-01-24 10:30:00,210.10000610351562,212.47999572753906,209.97999572753906,211.90989685058594,211.90989685058594,9040086
2024-01-24 11:00:00,211.9149932861328,212.1699981689453,210.22000122070312,211.0500030517578,211.0500030517578,7242750
2024-01-24 11:30:00,211.05999755859375,211.50999450683594,210.0,211.39500427246094,211.39500427246094,6105150
2024-01-24 12:00:00,211.3800048828125,211.72999572753906,210.5800018310547,211.70750427246094,211.70750427246094,5327790
2024-01-24 12:30:00,211.72000122070312,211.81900024414062,210.89999389648438,210.99000549316406,210.99000549316406,4512110
2024-01-24 13:00:00,210.9600067138672,211.10000610351562,210.00999450683594,210.83999633789062,210.83999633789062,5808521
2024-01-24 13:30:00,210.87989807128906,211.07000732421875,208.92999267578125,209.36720275878906,209.36720275878906,6466770
2024-01-24 14:00:00,209.36000061035156,209.86000061035156,208.1199951171875,208.4499969482422,208.4499969482422,6446221
2024-01-24 14:30:00,208.4326934814453,209.39999389648438,208.27000427246094,208.6649932861328,208.6649932861328,5394283
2024-01-24 15:00:00,208.66000366210938,209.3800048828125,206.91000366210938,207.11000061035156,207.11000061035156,8071545
2024-01-24 15:30:00,207.1300048828125,208.32000732421875,206.77000427246094,207.75999450683594,207.75999450683594,9367148
2024-01-25 09:30:00,189.5,193.0,186.49000549316406,189.389892578125,189.389892578125,48416687
2024-01-25 10:00:00,189.38999938964844,190.5800018310547,186.0,187.13999938964844,187.13999938964844,22580382
2024-01-25 10:30:00,187.125,187.38999938964844,185.02000427246094,185.05990600585938,185.05990600585938,14609176
2024-01-25 11:00:00,185.0449981689453,186.5800018310547,185.0,186.3699951171875,186.3699951171875,11828567
2024-01-25 11:30:00,186.3699951171875,186.42999267578125,184.17999267578125,184.25430297851562,184.25430297851562,10380978
2024-01-25 12:00:00,184.21090698242188,184.3800048828125,180.86000061035156,180.92999267578125,180.92999267578125,15682696
2024-01-25 12:30:00,180.92999267578125,181.8000030517578,180.05999755859375,181.6300048828125,181.6300048828125,13815173
2024-01-25 13:00:00,181.63999938964844,182.0800018310547,180.77000427246094,181.94000244140625,181.94000244140625,9704341
2024-01-25 13:30:00,181.9199981689453,182.67999267578125,180.74000549316406,180.80999755859375,180.80999755859375,9068933
2024-01-25 14:00:00,180.82000732421875,181.7899932861328,180.2100067138672,181.5850067138672,181.5850067138672,8303736
2024-01-25 14:30:00,181.60000610351562,183.0,181.1999969482422,182.9499969482422,182.9499969482422,8168369
2024-01-25 15:00:00,182.94000244140625,183.49000549316406,181.80149841308594,182.25079345703125,182.25079345703125,8838582
2024-01-25 15:30:00,182.27000427246094,183.19000244140625,182.22000122070312,182.55999755859375,182.55999755859375,11003488
2024-01-26 09:30:00,185.5,186.77999877929688,183.5500030517578,185.12840270996094,185.12840270996094,25556289
2024-01-26 10:00:00,185.11000061035156,185.77000427246094,182.50039672851562,183.83999633789062,183.83999633789062,13562146
2024-01-26 10:30:00,183.85110473632812,185.4600067138672,183.7700958251953,185.24169921875,185.24169921875,9278588
2024-01-26 11:00:00,185.23570251464844,185.66000366210938,183.52999877929688,184.03799438476562,184.03799438476562,7629222
2024-01-26 11:30:00,184.0500030517578,185.17999267578125,183.91000366210938,184.6009979248047,184.6009979248047,6143823
2024-01-26 12:00:00,184.64100646972656,184.9600067138672,183.86000061035156,184.10499572753906,184.10499572753906,4728598
2024-01-26 12:30:00,184.1031951904297,184.22000122070312,183.3800048828125,183.75100708007812,183.75100708007812,5155441
2024-01-26 13:00:00,183.75599670410156,183.75599670410156,182.6999969482422,183.47999572753906,183.47999572753906,5645567
2024-01-26 13:30:00,183.49009704589844,183.6300048828125,182.29100036621094,182.64439392089844,182.64439392089844,5029161
2024-01-26 14:00:00,182.65499877929688,182.66000366210938,182.10000610351562,182.2801055908203,182.2801055908203,3917711
2024-01-26 14:30:00,182.3000030517578,183.3800048828125,182.1199951171875,183.27000427246094,183.27000427246094,4844718
2024-01-26 15:00:00,183.27000427246094,183.32000732421875,182.3800048828125,182.6300048828125,182.6300048828125,5169574
2024-01-26 15:30:00,182.62989807128906,183.47000122070312,182.61000061035156,183.2299041748047,183.2299041748047,7488537
