Datetime,Open,High,Low,Close,Adj Close,Volume,2_SMA,5_SMA
2024-01-03 13:30:00,240.1699981689453,241.05999755859372,239.69000244140625,240.75999450683597,240.75999450683597,4459963,240.46294403076172,240.48291931152343
2024-01-03 14:00:00,240.7899932861328,241.57000732421875,238.8000030517578,241.2530059814453,241.2530059814453,8191835,241.00650024414062,240.71752014160157
2024-01-03 14:30:00,241.27999877929688,241.6199951171875,239.9600067138672,239.9900054931641,239.9900054931641,6584172,240.6215057373047,240.6238006591797
2024-01-03 15:00:00,240.0,240.38999938964844,238.7100067138672,239.25010681152344,239.25010681152344,6115687,239.62005615234375,240.28380126953124
2024-01-03 15:30:00,239.2563934326172,239.7400054931641,237.9900054931641,238.4199981689453,238.4199981689453,7664219,238.83505249023438,239.93462219238282
2024-01-04 09:30:00,239.25,241.0,237.72999572753903,239.69500732421875,239.69500732421875,19670425,239.05750274658203,239.72162475585938
2024-01-04 10:00:00,239.6699981689453,241.75999450683597,239.25,240.4750061035156,240.4750061035156,11794835,240.0850067138672,239.56602478027344
2024-01-04 10:30:00,240.4900054931641,242.17999267578125,240.4302978515625,241.1412048339844,241.1412048339844,9711528,240.80810546875,239.7962646484375
2024-01-04 11:00:00,241.1558990478516,242.6999969482422,240.91639709472656,241.7449951171875,241.7449951171875,7494786,241.44309997558594,240.2952423095703
2024-01-04 11:30:00,241.72000122070312,242.1499938964844,240.3000030517578,240.53990173339844,240.53990173339844,6404767,241.14244842529297,240.71922302246094
2024-01-04 12:00:00,240.5213928222656,241.25,239.77999877929688,241.1999969482422,241.1999969482422,5322901,240.8699493408203,241.0202209472656
2024-01-04 12:30:00,241.19500732421875,241.8699951171875,240.3600006103516,241.0166931152344,241.0166931152344,4931488,241.10834503173828,241.12855834960936
2024-01-04 13:00:00,241.0,241.3500061035156,240.3500061035156,241.1699981689453,241.1699981689453,4311878,241.09334564208984,241.13431701660156
2024-01-04 13:30:00,241.16310119628903,241.8000030517578,240.52999877929688,240.7400054931641,240.7400054931641,4420451,240.9550018310547,240.93331909179688
2024-01-04 14:00:00,240.7350006103516,241.08999633789065,239.0102996826172,239.0500946044922,239.0500946044922,5790619,239.89505004882812,240.63535766601564
2024-01-04 14:30:00,239.0500030517578,239.8500061035156,238.67999267578125,239.6999969482422,239.6999969482422,6027328,239.3750457763672,240.33535766601562
2024-01-04 15:00:00,239.6999053955078,240.2299041748047,239.1000061035156,239.860107421875,239.860107421875,5137992,239.7800521850586,240.10404052734376
2024-01-04 15:30:00,239.8800048828125,240.25,237.8000030517578,237.9600067138672,237.9600067138672,7923570,238.9100570678711,239.46204223632813
2024-01-05 09:30:00,236.8600006103516,238.58999633789065,234.9001007080078,237.85809326171875,237.85809326171875,19813210,237.90904998779297,238.88565979003906
2024-01-05 10:00:00,237.91000366210935,239.67999267578125,237.85499572753903,239.1967010498047,239.1967010498047,10439721,238.52739715576172,238.91498107910155
2024-01-05 10:30:00,239.1750030517578,240.11959838867188,239.02999877929688,239.2050018310547,239.2050018310547,7048720,239.2008514404297,238.81598205566405
2024-01-05 11:00:00,239.2250061035156,239.72000122070312,238.1999969482422,238.44500732421875,238.44500732421875,6722383,238.82500457763672,238.5329620361328
2024-01-05 11:30:00,238.4698944091797,238.8497009277344,237.6300048828125,238.21499633789065,238.21499633789065,5050765,238.3300018310547,238.5839599609375
2024-01-05 12:00:00,238.2299041748047,238.2998962402344,236.3300018310547,236.6100006103516,236.6100006103516,6203462,237.41249847412112,238.33434143066407
2024-01-05 12:30:00,236.60009765625,238.08999633789065,236.25999450683597,237.65989685058597,237.65989685058597,5055807,237.13494873046878,238.0269805908203
2024-01-05 13:00:00,237.63909912109372,237.82000732421875,236.80999755859372,237.81419372558597,237.81419372558597,4581075,237.73704528808597,237.74881896972656
2024-01-05 13:30:00,237.8123016357422,239.1499938964844,237.7823944091797,238.69000244140625,238.69000244140625,4994693,238.2520980834961,237.79781799316407
2024-01-05 14:00:00,238.69000244140625,239.3800048828125,238.17999267578125,238.2899932861328,238.2899932861328,4682002,238.48999786376953,237.8128173828125
2024-01-05 14:30:00,238.3000030517578,238.4900054931641,236.8999938964844,237.0850067138672,237.0850067138672,4920100,237.6875,237.90781860351564
2024-01-05 15:00:00,237.1000061035156,237.58999633789065,236.6999969482422,236.9600067138672,236.9600067138672,4541468,237.0225067138672,237.76784057617186
2024-01-05 15:30:00,236.9499969482422,237.83999633789065,236.7899932861328,237.43099975585935,237.43099975585935,5783967,237.19550323486328,237.69120178222656
2024-01-08 09:30:00,236.13999938964844,239.1999969482422,235.3000030517578,238.5457000732422,238.5457000732422,15746391,237.98834991455078,237.66234130859374
2024-01-08 10:00:00,238.50999450683597,238.6199951171875,235.97000122070312,236.9499969482422,236.9499969482422,9992522,237.7478485107422,237.39434204101562
2024-01-08 10:30:00,236.97000122070312,237.4199981689453,236.0500946044922,236.60130310058597,236.60130310058597,6902633,236.77565002441406,237.29760131835937
2024-01-08 11:00:00,236.45899963378903,238.4499969482422,236.42999267578125,238.2749938964844,238.2749938964844,6740053,237.43814849853518,237.56059875488282
2024-01-08 11:30:00,238.26010131835935,238.8999938964844,237.68499755859372,238.4510955810547,238.4510955810547,4863860,238.36304473876953,237.76461791992188
2024-01-08 12:00:00,238.44000244140625,240.0,238.41000366210935,239.20950317382807,239.20950317382807,5918193,238.83029937744138,237.89737854003906
2024-01-08 12:30:00,239.2050018310547,239.66940307617188,238.7400054931641,239.5,239.5,4428962,239.35475158691403,238.40737915039062
2024-01-08 13:00:00,239.4949951171875,239.8699951171875,238.8329925537109,238.92999267578125,238.92999267578125,4029055,239.21499633789062,238.87311706542968
2024-01-08 13:30:00,238.93850708007807,240.05999755859372,238.6699981689453,239.99009704589844,239.99009704589844,4548765,239.46004486083984,239.2161376953125
2024-01-08 14:00:00,240.0,240.24989318847656,239.2700042724609,239.7998962402344,239.7998962402344,4546442,239.8949966430664,239.48589782714845
2024-01-08 14:30:00,239.79200744628903,240.8500061035156,239.6699981689453,240.7100067138672,240.7100067138672,4177959,240.25495147705078,239.78599853515624
2024-01-08 15:00:00,240.69000244140625,241.16000366210935,240.2100067138672,240.73800659179688,240.73800659179688,4426375,240.72400665283203,240.03359985351562
2024-01-08 15:30:00,240.7700042724609,241.25,240.30059814453125,240.3800048828125,240.3800048828125,5631978,240.5590057373047,240.32360229492187
2024-01-09 09:30:00,238.1100006103516,238.964599609375,234.6199951171875,235.664794921875,235.664794921875,16980765,238.02239990234375,239.4585418701172
2024-01-09 10:00:00,235.66000366210935,235.99490356445312,232.0399932861328,232.3249969482422,232.3249969482422,14363516,233.9948959350586,237.96356201171875
2024-01-09 10:30:00,232.31640625,234.1100006103516,232.1999969482422,233.44000244140625,233.44000244140625,8688146,232.88249969482422,236.50956115722656
2024-01-09 11:00:00,233.42999267578125,235.2899932861328,233.4199981689453,234.29519653320312,234.29519653320312,7549218,233.8675994873047,235.22099914550782
2024-01-09 11:30:00,234.3000030517578,235.3500061035156,233.6499938964844,235.13499450683597,235.13499450683597,6943121,234.71509552001953,234.1719970703125
2024-01-09 12:00:00,235.1499938964844,235.5800018310547,234.5200042724609,234.9199981689453,234.9199981689453,5134989,235.02749633789062,234.02303771972657
2024-01-09 12:30:00,234.9499969482422,235.0800018310547,233.82000732421875,234.6862945556641,234.6862945556641,4318893,234.8031463623047,234.49529724121095
2024-01-09 13:00:00,234.68499755859372,235.42999267578125,234.1100006103516,234.15460205078125,234.15460205078125,4773133,234.42044830322266,234.63821716308593
2024-01-09 13:30:00,234.1750030517578,234.75,233.30999755859372,234.639892578125,234.639892578125,5282451,234.39724731445312,234.7071563720703
2024-01-09 14:00:00,234.6100006103516,235.13999938964844,233.6501007080078,233.8988037109375,233.8988037109375,4641521,234.26934814453125,234.4599182128906
2024-01-09 14:30:00,233.8999938964844,234.5498962402344,233.88009643554688,234.1699981689453,234.1699981689453,3766125,234.0344009399414,234.30991821289064
2024-01-09 15:00:00,234.17999267578125,235.00999450683597,234.07000732421875,234.8141021728516,234.8141021728516,4675822,234.49205017089844,234.33547973632812
2024-01-09 15:30:00,234.82000732421875,235.1499938964844,233.77999877929688,234.87969970703125,234.87969970703125,6739054,234.8469009399414,234.48049926757812
2024-01-10 09:30:00,235.1000061035156,235.5,231.2899932861328,232.60679626464844,232.60679626464844,16347900,233.74324798583984,234.07388000488282
2024-01-10 10:00:00,232.5800018310547,233.33999633789065,231.39149475097656,233.02999877929688,233.02999877929688,10133526,232.81839752197266,233.90011901855468
2024-01-10 10:30:00,233.0500030517578,234.5399932861328,233.0500030517578,234.3350067138672,234.3350067138672,7145287,233.68250274658203,233.93312072753906
2024-01-10 11:00:00,234.3489990234375,235.07989501953125,232.55670166015625,232.5930938720703,232.5930938720703,7783104,233.46405029296875,233.48891906738282
2024-01-10 11:30:00,232.6100006103516,233.7100067138672,232.41000366210935,233.3350067138672,233.3350067138672,5181485,232.96405029296875,233.17998046875
2024-01-10 12:00:00,233.3500061035156,233.9900054931641,232.63999938964844,232.6999969482422,232.6999969482422,5087385,233.0175018310547,233.19862060546876
2024-01-10 12:30:00,232.69790649414065,233.3000030517578,232.1999969482422,233.00010681152344,233.00010681152344,5270474,232.8500518798828,233.19264221191406
2024-01-10 13:00:00,233.0,233.63999938964844,232.0200042724609,233.4786071777344,233.4786071777344,5428460,233.2393569946289,233.0213623046875
2024-01-10 13:30:00,233.47000122070312,234.3699951171875,233.47000122070312,234.1000061035156,234.1000061035156,4521728,233.789306640625,233.32274475097657
2024-01-10 14:00:00,234.1029052734375,235.16000366210935,234.0200042724609,234.5399932861328,234.5399932861328,5220945,234.31999969482422,233.5637420654297
2024-01-10 14:30:00,234.5249938964844,235.22000122070312,234.0399932861328,235.15359497070312,235.15359497070312,4255091,234.84679412841797,234.05446166992186
2024-01-10 15:00:00,235.1499938964844,235.25,233.5399932861328,233.72999572753903,233.72999572753903,5577606,234.4417953491211,234.200439453125
2024-01-10 15:30:00,233.75999450683597,234.0399932861328,232.7749938964844,233.88999938964844,233.88999938964844,6976760,233.80999755859375,234.2827178955078
2024-01-11 09:30:00,228.75,230.92999267578125,227.5500030517578,228.07249450683597,228.07249450683597,23854525,230.9812469482422,233.07721557617188
2024-01-11 10:00:00,228.1000061035156,228.1999969482422,226.0399932861328,227.9537048339844,227.9537048339844,13192328,228.01309967041018,231.75995788574218
2024-01-11 10:30:00,227.97000122070312,228.6000061035156,226.4499969482422,227.22999572753903,227.22999572753903,8656202,227.59185028076172,230.17523803710938
2024-01-11 11:00:00,227.2400054931641,227.53370666503903,225.5399932861328,226.0200042724609,226.0200042724609,8239770,226.62499999999997,228.63323974609375
2024-01-11 11:30:00,226.03939819335935,227.3699951171875,225.8500061035156,225.9700927734375,225.9700927734375,5958992,225.99504852294922,227.04925842285155
2024-01-11 12:00:00,226.0,226.8292999267578,225.3699951171875,225.73809814453125,225.73809814453125,5325235,225.85409545898438,226.58237915039064
2024-01-11 12:30:00,225.7400054931641,227.38999938964844,225.7400054931641,226.55999755859372,226.55999755859372,4557417,226.1490478515625,226.3036376953125
2024-01-11 13:00:00,226.5569000244141,227.25999450683597,226.3000030517578,226.6450042724609,226.6450042724609,4714366,226.60250091552732,226.18663940429687
2024-01-11 13:30:00,226.66000366210935,227.9900054931641,226.3101043701172,227.64010620117188,227.64010620117188,4572898,227.1425552368164,226.51065979003906
2024-01-11 14:00:00,227.64010620117188,227.8999938964844,226.38999938964844,226.9398956298828,226.9398956298828,5085690,227.29000091552734,226.70462036132812
2024-01-11 14:30:00,226.9499969482422,228.6000061035156,226.75999450683597,228.2700042724609,228.2700042724609,4624655,227.60494995117188,227.21100158691402
2024-01-11 15:00:00,228.2899932861328,228.6334991455078,227.4499969482422,228.25799560546875,228.25799560546875,5624134,228.26399993896484,227.55060119628905
2024-01-11 15:30:00,228.25999450683597,228.6499938964844,226.32000732421875,227.3052978515625,227.3052978515625,7656066,227.78164672851562,227.6826599121094
2024-01-12 09:30:00,220.0800018310547,225.33999633789065,219.6000061035156,224.41000366210935,224.41000366210935,25634739,225.85765075683594,227.03663940429686
2024-01-12 10:00:00,224.41000366210935,224.44000244140625,221.32000732421875,221.6199951171875,221.6199951171875,13635719,223.01499938964844,225.9726593017578
2024-01-12 10:30:00,221.59719848632807,222.5457000732422,220.47000122070312,220.9600067138672,220.9600067138672,9876733,221.29000091552734,224.51065979003906
2024-01-12 11:00:00,220.96499633789065,222.1100006103516,220.08999633789065,221.8000946044922,221.8000946044922,8275212,221.3800506591797,223.21907958984374
2024-01-12 11:30:00,221.80999755859372,222.0,217.6699981689453,218.19000244140625,218.19000244140625,12909464,219.99504852294922,221.3960205078125
2024-01-12 12:00:00,218.1999969482422,218.9199981689453,217.3000030517578,218.6750030517578,218.6750030517578,8717180,218.43250274658203,220.2490203857422
2024-01-12 12:30:00,218.6999053955078,219.58999633789065,218.3600006103516,219.5500030517578,219.5500030517578,6426809,219.1125030517578,219.83502197265625
2024-01-12 13:00:00,219.5500030517578,219.8500061035156,219.1100006103516,219.2749938964844,219.2749938964844,4737320,219.4124984741211,219.49801940917968
2024-01-12 13:30:00,219.27999877929688,219.36990356445312,217.8800048828125,218.57009887695312,218.57009887695312,5642035,218.92254638671875,218.85202026367188
2024-01-12 14:00:00,218.57000732421875,218.98989868164065,217.77999877929688,217.77999877929688,217.77999877929688,5015410,218.175048828125,218.77001953125
2024-01-12 14:30:00,217.7899932861328,218.17999267578125,217.1501007080078,217.7400054931641,217.7400054931641,6433545,217.76000213623047,218.58302001953126
2024-01-12 15:00:00,217.74200439453125,218.63999938964844,217.4600067138672,218.52040100097656,218.52040100097656,4825690,218.1302032470703,218.377099609375
2024-01-12 15:30:00,218.5399932861328,219.3300018310547,218.2100067138672,218.82000732421875,218.82000732421875,7810716,218.67020416259766,218.28610229492188
2024-01-16 09:30:00,215.1000061035156,218.8500061035156,212.17999267578125,218.69000244140625,218.69000244140625,23252519,218.7550048828125,218.3100830078125
2024-01-16 10:00:00,218.69000244140625,223.4900054931641,218.41000366210935,222.9600067138672,222.9600067138672,19272107,220.82500457763672,219.34608459472656
2024-01-16 10:30:00,222.9600067138672,223.44000244140625,220.92999267578125,221.1013946533203,221.1013946533203,11888161,222.03070068359375,220.01836242675782
2024-01-16 11:00:00,221.1199951171875,221.9900054931641,219.75,221.4261932373047,221.4261932373047,9105654,221.2637939453125,220.59952087402343
2024-01-16 11:30:00,221.4499969482422,222.0,219.2700042724609,219.6100006103516,219.6100006103516,6734313,220.51809692382812,220.75751953125
2024-01-16 12:00:00,219.61849975585935,219.77999877929688,218.52999877929688,219.02999877929688,219.02999877929688,7452953,219.31999969482422,220.8255187988281
2024-01-16 12:30:00,219.0500030517578,220.19400024414065,218.91000366210935,220.05999755859372,220.05999755859372,5514242,219.5449981689453,220.24551696777343
2024-01-16 13:00:00,220.07000732421875,221.3000030517578,219.97999572753903,221.2017059326172,221.2017059326172,4477823,220.63085174560547,220.2655792236328
2024-01-16 13:30:00,221.22999572753903,221.3300018310547,219.9199981689453,220.28500366210935,220.28500366210935,4273594,220.74335479736328,220.03734130859374
2024-01-16 14:00:00,220.2899932861328,220.8000030517578,219.5500030517578,220.05999755859372,220.05999755859372,4752255,220.17250061035153,220.1273406982422
2024-01-16 14:30:00,220.07000732421875,220.57000732421875,219.3500061035156,220.45030212402344,220.45030212402344,4640011,220.2551498413086,220.4114013671875
2024-01-16 15:00:00,220.44000244140625,220.68829345703125,219.52999877929688,219.6195068359375,219.6195068359375,4362369,220.03490447998047,220.32330322265625
2024-01-16 15:30:00,219.6300048828125,220.1000061035156,219.22000122070312,219.9987030029297,219.9987030029297,6255499,219.8091049194336,220.08270263671875
2024-01-17 09:30:00,214.8600006103516,215.55999755859372,212.34500122070312,214.2100067138672,214.2100067138672,21521027,217.10435485839844,218.86770324707032
2024-01-17 10:00:00,214.21499633789065,215.389892578125,212.6000061035156,213.19000244140625,213.19000244140625,12007369,213.70000457763672,217.49370422363282
2024-01-17 10:30:00,213.19000244140625,214.0,212.3999938964844,213.94500732421875,213.94500732421875,9365063,213.5675048828125,216.19264526367186
2024-01-17 11:00:00,213.92999267578125,214.6300048828125,213.0,213.33999633789065,213.33999633789065,6946698,213.6425018310547,214.9367431640625
2024-01-17 11:30:00,213.33999633789065,214.44000244140625,212.50999450683597,214.02999877929688,214.02999877929688,7147177,213.68499755859375,213.74300231933594
2024-01-17 12:00:00,214.0500030517578,214.19000244140625,213.231201171875,214.0850067138672,214.0850067138672,5443735,214.05750274658203,213.71800231933594
2024-01-17 12:30:00,214.1000061035156,214.1100006103516,212.9600067138672,213.88499450683597,213.88499450683597,4812311,213.98500061035156,213.85700073242188
2024-01-17 13:00:00,213.8800048828125,214.25,212.41009521484372,212.8000946044922,212.8000946044922,5566365,213.34254455566406,213.62801818847657
2024-01-17 13:30:00,212.7899932861328,212.94000244140625,212.00999450683597,212.58470153808597,212.58470153808597,5676731,212.69239807128906,213.47695922851562
2024-01-17 14:00:00,212.5749969482422,213.91000366210935,212.2100067138672,213.88999938964844,213.88999938964844,4722001,213.2373504638672,213.44895935058594
2024-01-17 14:30:00,213.8699951171875,214.8999938964844,213.7100067138672,214.58999633789065,214.58999633789065,5032092,214.23999786376953,213.54995727539062
2024-01-17 15:00:00,214.57130432128903,215.17999267578125,213.9199981689453,214.125,214.125,4817883,214.3574981689453,213.59795837402345
2024-01-17 15:30:00,214.13999938964844,215.6699981689453,214.07000732421875,215.5399932861328,215.5399932861328,7007435,214.8324966430664,214.14593811035155
2024-01-18 09:30:00,216.8800048828125,217.4499969482422,213.66000366210935,216.00999450683597,216.00999450683597,18321602,215.77499389648438,214.83099670410155
2024-01-18 10:00:00,216.00999450683597,216.17999267578125,213.55999755859372,214.3000030517578,214.3000030517578,9315519,215.15499877929688,214.91299743652343
2024-01-18 10:30:00,214.3999938964844,214.5299072265625,211.30999755859372,211.4900054931641,211.4900054931641,12049236,212.89500427246094,214.29299926757812
2024-01-18 11:00:00,211.48410034179688,212.2100067138672,210.5,211.97999572753903,211.97999572753903,9798123,211.73500061035156,213.86399841308594
2024-01-18 11:30:00,211.9900054931641,212.69000244140625,211.3600006103516,211.94500732421875,211.94500732421875,6209924,211.9625015258789,213.14500122070314
2024-01-18 12:00:00,211.9600067138672,212.0126953125,209.50999450683597,210.63999938964844,210.63999938964844,8299896,211.2925033569336,212.0710021972656
2024-01-18 12:30:00,210.65359497070312,210.92999267578125,209.3500061035156,210.1300048828125,210.1300048828125,5267229,210.38500213623047,211.23700256347655
2024-01-18 13:00:00,210.1300048828125,210.22000122070312,208.7400054931641,209.27999877929688,209.27999877929688,6242490,209.7050018310547,210.7950012207031
2024-01-18 13:30:00,209.25999450683597,210.3300018310547,209.22000122070312,209.63009643554688,209.63009643554688,4165547,209.45504760742188,210.32502136230468
2024-01-18 14:00:00,209.6300048828125,211.69000244140625,209.6300048828125,211.57000732421875,211.57000732421875,5541157,210.6000518798828,210.2500213623047
2024-01-18 14:30:00,211.58999633789065,211.83990478515625,210.16000366210935,211.0243988037109,211.0243988037109,6152879,211.29720306396484,210.3269012451172
2024-01-18 15:00:00,211.05999755859372,211.94000244140625,210.58999633789065,211.6000061035156,211.6000061035156,4997449,211.31220245361325,210.62090148925782
2024-01-18 15:30:00,211.6100006103516,212.0,210.8300018310547,211.8000030517578,211.8000030517578,6820931,211.70000457763672,211.12490234375
2024-01-19 09:30:00,209.9900054931641,213.19000244140625,209.1199951171875,211.8500061035156,211.8500061035156,18143998,211.82500457763672,211.56888427734376
2024-01-19 10:00:00,211.8500061035156,212.0800018310547,208.8999938964844,210.0200042724609,210.0200042724609,11245489,210.93500518798825,211.25888366699215
2024-01-19 10:30:00,210.00010681152344,210.6300048828125,208.32000732421875,209.3798065185547,209.3798065185547,10176381,209.6999053955078,210.9299652099609
2024-01-19 11:00:00,209.3800048828125,209.94000244140625,208.19000244140625,209.35060119628903,209.35060119628903,7777320,209.36520385742188,210.48008422851564
2024-01-19 11:30:00,209.33999633789065,209.4499969482422,207.55999755859372,208.62750244140625,208.62750244140625,7498395,208.98905181884766,209.8455841064453
2024-01-19 12:00:00,208.6300048828125,209.4781036376953,208.3300018310547,209.2998962402344,209.2998962402344,5122699,208.9636993408203,209.33556213378907
2024-01-19 12:30:00,209.3000030517578,210.1199951171875,208.81539916992188,209.42999267578125,209.42999267578125,5442252,209.3649444580078,209.21755981445312
2024-01-19 13:00:00,209.41000366210935,210.72999572753903,209.1304931640625,210.66000366210935,210.66000366210935,4806152,210.0449981689453,209.47359924316407
2024-01-19 13:30:00,210.6699981689453,211.07000732421875,210.22999572753903,210.95150756835935,210.95150756835935,4444392,210.80575561523435,209.7937805175781
2024-01-19 14:00:00,210.97000122070312,211.97999572753903,210.82000732421875,211.5800018310547,211.5800018310547,4988871,211.26575469970703,210.3842803955078
2024-01-19 14:30:00,211.57049560546875,212.30999755859372,210.72999572753903,211.94000244140625,211.94000244140625,5118387,211.76000213623047,210.91230163574218
2024-01-19 15:00:00,211.9600067138672,212.82000732421875,210.6907958984375,211.60009765625,211.60009765625,7255064,211.77005004882812,211.34632263183593
2024-01-19 15:30:00,211.6199951171875,212.25999450683597,210.82000732421875,212.1699981689453,212.1699981689453,6739589,211.88504791259766,211.64832153320313
2024-01-22 09:30:00,212.25999450683597,217.00999450683597,210.1100006103516,216.94749450683597,216.94749450683597,20834410,214.55874633789062,212.84751892089844
2024-01-22 10:00:00,216.98910522460935,217.8000030517578,212.55999755859372,212.71429443359372,212.71429443359372,14446368,214.83089447021484,213.07437744140626
2024-01-22 10:30:00,212.7100067138672,212.7393951416016,208.85009765625,210.0399932861328,210.0399932861328,13439206,211.37714385986328,212.69437561035156
2024-01-22 11:00:00,210.0449981689453,210.97000122070312,208.75,209.2001037597656,209.2001037597656,9847509,209.62004852294922,212.2143768310547
2024-01-22 11:30:00,209.2324981689453,210.52999877929688,208.58999633789065,210.22000122070312,210.22000122070312,6538067,209.71005249023438,211.82437744140626
2024-01-22 12:00:00,210.22999572753903,210.273193359375,208.9499969482422,210.1450042724609,210.1450042724609,5279689,210.18250274658203,210.46387939453126
2024-01-22 12:30:00,210.1757049560547,210.3999938964844,208.9900054931641,209.3300018310547,209.3300018310547,4410911,209.7375030517578,209.78702087402343
2024-01-22 13:00:00,209.33030700683597,209.35989379882807,207.6199951171875,207.8000030517578,207.8000030517578,6792154,208.56500244140625,209.33902282714843
2024-01-22 13:30:00,207.80650329589844,209.16000366210935,207.6100006103516,208.97000122070312,208.97000122070312,5725692,208.38500213623047,209.29300231933593
2024-01-22 14:00:00,208.97000122070312,209.19949340820312,206.2700042724609,206.93499755859372,206.93499755859372,7391509,207.95249938964844,208.63600158691406
2024-01-22 14:30:00,206.92999267578125,207.82000732421875,206.58999633789065,207.20989990234372,207.20989990234372,5386151,207.07244873046872,208.04898071289062
2024-01-22 15:00:00,207.2100067138672,209.66000366210935,206.8300018310547,209.41470336914065,209.41470336914065,6254301,208.3123016357422,208.0659210205078
2024-01-22 15:30:00,209.4333038330078,209.5800018310547,208.6100006103516,208.75,208.75,7417726,209.0823516845703,208.25592041015625
2024-01-23 09:30:00,212.6999053955078,215.6499938964844,211.16000366210935,212.3950042724609,212.3950042724609,23578987,210.57250213623047,208.9409210205078
2024-01-23 10:00:00,212.38999938964844,213.3999938964844,210.58099365234372,211.25819396972656,211.25819396972656,12540316,211.82659912109375,209.80556030273436
2024-01-23 10:30:00,211.25999450683597,211.44000244140625,210.00999450683597,211.03500366210935,211.03500366210935,9311336,211.14659881591797,210.5705810546875
2024-01-23 11:00:00,211.0500030517578,211.8500061035156,209.44009399414065,209.7350006103516,209.7350006103516,8445545,210.38500213623047,210.6346405029297
2024-01-23 11:30:00,209.7350006103516,210.16000366210935,209.00999450683597,209.93499755859372,209.93499755859372,6530302,209.83499908447266,210.87164001464845
2024-01-23 12:00:00,209.93499755859372,210.17999267578125,208.4600067138672,208.77999877929688,208.77999877929688,5472342,209.3574981689453,210.1486389160156
2024-01-23 12:30:00,208.75999450683597,209.6000061035156,208.3800048828125,209.2899932861328,209.2899932861328,5547994,209.03499603271484,209.75499877929687
2024-01-23 13:00:00,209.3000030517578,209.57000732421875,208.25999450683597,208.32000732421875,208.32000732421875,4416324,208.80500030517578,209.21199951171874
2024-01-23 13:30:00,208.3300018310547,208.66000366210935,207.7516021728516,208.59039306640625,208.59039306640625,6304337,208.4552001953125,208.9830780029297
2024-01-23 14:00:00,208.59800720214844,209.28990173339844,208.3999938964844,208.6750030517578,208.6750030517578,5027189,208.63269805908203,208.7310791015625
2024-01-23 14:30:00,208.6750030517578,208.9499053955078,208.33999633789065,208.6999969482422,208.6999969482422,3819536,208.6875,208.71507873535157
2024-01-23 15:00:00,208.7100067138672,209.6699981689453,208.69000244140625,209.1499938964844,209.1499938964844,5007245,208.92499542236328,208.68707885742188
2024-01-23 15:30:00,209.15499877929688,209.23989868164065,208.27999877929688,209.1300048828125,209.1300048828125,6464794,209.13999938964844,208.8490783691406
2024-01-24 09:30:00,211.8800048828125,212.72999572753903,208.55999755859372,209.1499938964844,209.1499938964844,19139923,209.13999938964844,208.96099853515625
2024-01-24 10:00:00,209.1127014160156,211.3000030517578,208.8500061035156,210.02999877929688,210.02999877929688,10977982,209.58999633789062,209.23199768066405
